robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
19640,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19680,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19720,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19760,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19800,0.000000,0.000000,1,0.049968,0.144244,1.325551,3,-0.729681,0.135593,1.129169
19840,0.000000,0.000000,3,-0.691492,0.126755,1.068712,2,-9999.000000,-9999.000000,-9999.000000
19880,0.000000,0.000000,3,-0.710973,0.131068,1.097637,2,-9999.000000,-9999.000000,-9999.000000
19920,0.000000,0.000000,1,0.049582,0.144822,1.315026,2,-9999.000000,-9999.000000,-9999.000000
19960,0.000000,0.000000,1,0.049582,0.144822,1.315026,3,-0.729681,0.135593,1.129169
20000,0.000000,0.000000,1,0.049968,0.144244,1.325551,3,-0.710973,0.131068,1.097637
20040,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.729681,0.135593,1.129169
20080,0.000000,0.000000,1,0.049582,0.144822,1.315026,3,-0.712687,0.133061,1.100152
20120,0.000000,0.000000,1,0.049582,0.144822,1.315026,3,-0.729681,0.135593,1.129169
20160,0.000000,0.000000,3,-0.710973,0.131068,1.097637,2,-9999.000000,-9999.000000,-9999.000000
20200,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.731925,0.135692,1.129260
20240,0.000000,0.000000,1,0.049582,0.144822,1.315026,3,-0.727109,0.134912,1.123523
20280,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.731925,0.135692,1.129260
20320,0.000000,0.000000,3,-0.710973,0.131068,1.097637,2,-9999.000000,-9999.000000,-9999.000000
20360,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.730316,0.135603,1.128476
20400,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20440,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20480,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20520,0.000000,0.000000,1,0.049968,0.144244,1.325551,3,-0.729681,0.135593,1.129169
20560,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.729681,0.135593,1.129169
20600,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20640,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.729681,0.135593,1.129169
20680,0.000000,0.000000,1,0.048342,0.145673,1.321932,3,-0.729681,0.135593,1.129169
20720,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20760,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.729681,0.135593,1.129169
20800,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20840,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20880,0.000000,0.000000,1,0.051202,0.148789,1.359199,3,-0.727109,0.134912,1.123523
20920,0.000000,0.000000,3,-0.711841,0.132770,1.097099,1,0.046736,0.142346,1.284261
20960,0.000000,0.000000,1,0.048802,0.139041,1.246869,3,-0.729669,0.139062,1.128875
21000,0.000000,0.000000,3,-0.716099,0.133043,1.098561,2,-9999.000000,-9999.000000,-9999.000000
21040,0.000000,0.000000,1,0.045404,0.151198,1.322952,2,-9999.000000,-9999.000000,-9999.000000
21080,0.000000,0.000000,1,0.037936,0.145709,1.283253,2,-9999.000000,-9999.000000,-9999.000000
21120,0.000000,0.000000,1,0.038647,0.148631,1.341776,2,-9999.000000,-9999.000000,-9999.000000
21160,0.000000,0.000000,1,0.032146,0.152630,1.319869,3,-0.720622,0.129866,1.054724
21200,0.000000,0.000000,1,0.028492,0.145391,1.280151,3,-0.745885,0.128939,1.077790
21240,0.000000,0.000000,1,0.028492,0.145391,1.280151,3,-0.730633,0.123248,1.050403
21280,0.000000,0.000000,1,0.029187,0.151211,1.307132,3,-0.733919,0.126510,1.048443
21320,0.000000,0.000000,1,0.027498,0.148162,1.273558,3,-0.699728,0.121626,0.993482
21360,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21400,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21440,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21480,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21520,0.000000,0.000000,3,-0.654565,0.130745,1.009225,2,-9999.000000,-9999.000000,-9999.000000
21560,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21600,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21640,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21680,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21720,0.000000,0.000000,3,-0.601556,0.134428,1.036000,2,-9999.000000,-9999.000000,-9999.000000
21760,0.000000,0.000000,3,-0.558910,0.132435,0.990992,2,-9999.000000,-9999.000000,-9999.000000
21800,0.000000,0.000000,3,-0.582638,0.140723,1.043022,2,-9999.000000,-9999.000000,-9999.000000
21840,0.000000,0.000000,3,-0.546877,0.135277,0.993630,2,-9999.000000,-9999.000000,-9999.000000
21880,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21920,0.000000,0.000000,1,0.246362,0.146464,1.109346,3,-0.535705,0.135046,0.996341
21960,-6.997370,5.543394,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22000,-6.997370,5.543394,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22040,-6.997370,5.543394,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22080,-6.997370,5.543394,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22120,-6.997370,5.543394,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22160,-6.997370,5.543394,1,-0.217681,0.147658,1.092272,2,-9999.000000,-9999.000000,-9999.000000
22200,-6.997370,5.543394,1,-0.212102,0.140804,1.052651,2,-9999.000000,-9999.000000,-9999.000000
22240,-6.997370,5.543394,1,-0.219114,0.149070,1.103296,2,-9999.000000,-9999.000000,-9999.000000
22280,-2.395950,0.000000,1,-0.209175,0.143686,1.052718,2,-9999.000000,-9999.000000,-9999.000000
22320,0.000000,0.000000,1,-0.206263,0.143688,1.053106,2,-9999.000000,-9999.000000,-9999.000000
22360,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22400,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22440,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22480,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22520,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22560,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22600,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22640,0.000000,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22680,2.395950,0.000000,1,-0.206631,0.145331,1.070687,2,-9999.000000,-9999.000000,-9999.000000
22720,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22760,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22800,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22840,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22880,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22920,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22960,0.000000,0.000000,1,0.138019,0.151668,1.109805,3,-0.622482,0.135485,0.901964
23000,0.000000,0.000000,1,0.132872,0.146266,1.086029,3,-0.618303,0.133134,0.894621
23040,0.000000,0.000000,1,0.130841,0.144000,1.063743,3,-0.638714,0.136875,0.925623
23080,0.000000,0.000000,1,0.135807,0.151034,1.108963,3,-0.623923,0.135673,0.902591
23120,0.000000,0.000000,1,0.139104,0.153773,1.129593,3,-0.623923,0.135673,0.902591
23160,0.000000,0.000000,1,0.135270,0.146425,1.087575,3,-0.638714,0.136875,0.925623
23200,0.000000,0.000000,1,0.131889,0.143420,1.060033,3,-0.621229,0.133874,0.900288
23240,0.000000,0.000000,1,0.134587,0.148001,1.087609,3,-0.622482,0.135485,0.901964
23280,0.000000,0.000000,1,0.134587,0.148001,1.087609,3,-0.623923,0.135673,0.902591
23320,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23360,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23400,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23440,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23480,0.000000,0.000000,3,-0.559405,0.146298,0.982130,2,-9999.000000,-9999.000000,-9999.000000
23520,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23560,0.000000,0.000000,3,-0.522039,0.146368,0.996227,2,-9999.000000,-9999.000000,-9999.000000
23600,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23640,0.000000,0.000000,1,0.289733,0.147431,1.036500,3,-0.486753,0.141575,0.958041
23680,0.000000,0.000000,3,-0.475016,0.137914,0.938439,2,-9999.000000,-9999.000000,-9999.000000
23720,0.000000,-0.000000,1,0.300774,0.146127,1.008993,3,-0.469491,0.137945,0.940498
23760,0.000000,-0.000000,1,0.309093,0.149151,1.008923,3,-0.462279,0.138686,0.936965
23800,0.000000,-0.000000,3,-0.468513,0.141954,0.966664,2,-9999.000000,-9999.000000,-9999.000000
23840,0.000000,-0.000000,3,-0.458860,0.141354,0.965403,2,-9999.000000,-9999.000000,-9999.000000
23880,5.511286,4.547989,3,-0.431918,0.137071,0.928797,2,-9999.000000,-9999.000000,-9999.000000
23920,5.511286,4.547989,3,-0.414689,0.136819,0.931676,2,-9999.000000,-9999.000000,-9999.000000
23960,5.511286,4.547989,3,-0.408268,0.137131,0.936500,2,-9999.000000,-9999.000000,-9999.000000
24000,5.511286,4.547989,3,-0.408980,0.142150,0.958110,2,-9999.000000,-9999.000000,-9999.000000
24040,5.511286,4.547989,3,-0.390265,0.139729,0.940506,2,-9999.000000,-9999.000000,-9999.000000
24080,5.511286,4.547989,3,-0.382444,0.137017,0.942240,2,-9999.000000,-9999.000000,-9999.000000
24120,0.000000,0.000000,3,-0.365493,0.141680,0.940370,2,-9999.000000,-9999.000000,-9999.000000
24160,0.000000,0.000000,3,-0.351115,0.141110,0.926017,2,-9999.000000,-9999.000000,-9999.000000
24200,0.000000,0.000000,3,-0.337024,0.137382,0.907879,2,-9999.000000,-9999.000000,-9999.000000
24240,0.000000,0.000000,3,-0.329218,0.139969,0.909571,2,-9999.000000,-9999.000000,-9999.000000
24280,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24320,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24360,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24400,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24440,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24480,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24520,0.000000,0.000000,1,0.190846,0.146190,0.912948,3,-0.563942,0.128860,0.732957
24560,0.000000,0.000000,1,0.190846,0.146190,0.912948,3,-0.563953,0.127342,0.731901
24600,0.000000,0.000000,1,0.190846,0.146190,0.912948,3,-0.565809,0.129178,0.735360
24640,0.000000,0.000000,1,0.187061,0.145865,0.898185,3,-0.565823,0.130677,0.737465
24680,0.000000,0.000000,1,0.193036,0.150032,0.923164,3,-0.561799,0.129780,0.733237
24720,0.000000,0.000000,1,0.194563,0.147173,0.909197,3,-0.561017,0.130711,0.740080
24760,0.000000,0.000000,1,0.194563,0.147173,0.909197,3,-0.557188,0.129855,0.736050
24800,0.000000,0.000000,1,0.194563,0.147173,0.909197,3,-0.561017,0.130711,0.740080
24840,0.000000,0.000000,1,0.194563,0.147173,0.909197,3,-0.561017,0.130711,0.740080
24880,-0.000000,4.038274,1,0.194563,0.147173,0.909197,3,-0.561017,0.130711,0.740080
24920,0.000000,0.000000,1,0.203309,0.153569,0.909461,2,-9999.000000,-9999.000000,-9999.000000
24960,0.000000,0.000000,1,0.203550,0.150927,0.896587,3,-0.549303,0.135983,0.739445
25000,0.000000,0.000000,1,0.217102,0.148175,0.913064,3,-0.546623,0.130729,0.746736
25040,0.000000,0.000000,1,0.220568,0.147388,0.900372,3,-0.531652,0.128515,0.732782
25080,0.000000,0.000000,1,0.223223,0.148363,0.884591,3,-0.536359,0.134912,0.747762
25120,0.000000,0.000000,1,0.238557,0.144376,0.872181,3,-0.528016,0.133141,0.755666
25160,0.000000,0.000000,1,0.250024,0.148059,0.873393,3,-0.510458,0.133290,0.742882
25200,0.000000,0.000000,1,0.257415,0.148965,0.863152,3,-0.498217,0.134070,0.732715
25240,0.000000,0.000000,1,0.267084,0.146505,0.861217,3,-0.503097,0.134929,0.749139
25280,0.000000,0.000000,1,0.278394,0.143262,0.842579,3,-0.483746,0.132686,0.737190
25320,0.000000,0.000000,1,0.284423,0.143534,0.843148,3,-0.483824,0.133972,0.738195
25360,0.000000,0.000000,1,0.285616,0.140050,0.824391,3,-0.481802,0.132572,0.737544
25400,0.000000,0.000000,1,0.287113,0.138843,0.815927,3,-0.480227,0.132067,0.733839
25440,0.000000,0.000000,1,0.285478,0.137222,0.802633,3,-0.477353,0.128798,0.724444
25480,0.000000,0.000000,1,0.290609,0.140207,0.816638,3,-0.475756,0.127587,0.704976
25520,0.000000,0.000000,1,0.293750,0.143539,0.816247,3,-0.469412,0.125804,0.690145
25560,0.000000,0.000000,1,0.289514,0.140950,0.795890,3,-0.480155,0.127549,0.702743
25600,0.000000,0.000000,1,0.297295,0.139947,0.796730,3,-0.471977,0.123505,0.688697
25640,0.000000,0.000000,1,0.298368,0.139090,0.784712,3,-0.471934,0.125655,0.688371
25680,0.000000,0.000000,3,-0.456799,0.124596,0.683238,2,-9999.000000,-9999.000000,-9999.000000
25720,0.000000,0.000000,1,0.322701,0.130179,0.752030,3,-0.439247,0.114102,0.672320
25760,0.000000,0.000000,3,-0.447491,0.119474,0.695686,2,-9999.000000,-9999.000000,-9999.000000
25800,0.000000,0.000000,1,0.339379,0.134707,0.741879,3,-0.434227,0.120439,0.694002
25840,0.000000,0.000000,1,0.342929,0.137736,0.755087,3,-0.434064,0.120430,0.694692
25880,-5.189568,-4.573859,1,0.318884,0.131798,0.734763,3,-0.440312,0.124462,0.690014
25920,-5.189568,-4.573859,1,0.327458,0.136191,0.764544,3,-0.441210,0.123432,0.689361
25960,-5.189568,-4.573859,1,0.318907,0.136143,0.758992,3,-0.441210,0.123432,0.689361
26000,-5.189568,-4.573859,1,0.321670,0.138613,0.772721,3,-0.448929,0.125270,0.703706
26040,-5.189568,-4.573859,1,0.313548,0.134058,0.768845,3,-0.447257,0.123677,0.701114
26080,-5.189568,-4.573859,1,0.309443,0.137915,0.783084,2,-9999.000000,-9999.000000,-9999.000000
26120,-5.189568,-4.573859,1,0.305945,0.138149,0.788658,3,-0.454105,0.128096,0.717291
26160,-5.189568,-4.573859,1,0.314588,0.141102,0.827861,3,-0.453429,0.128140,0.717671
26200,-5.189568,-4.573859,1,0.306481,0.139903,0.818542,3,-0.458091,0.132457,0.729103
26240,-5.189568,-4.573859,1,0.306481,0.139903,0.818542,3,-0.460723,0.134754,0.744880
26280,0.000000,0.000000,1,0.317314,0.139411,0.832089,2,-9999.000000,-9999.000000,-9999.000000
26320,0.000000,0.000000,1,0.326666,0.143468,0.843897,3,-0.452575,0.135904,0.790116
26360,0.000000,0.000000,1,0.338245,0.147921,0.857803,2,-9999.000000,-9999.000000,-9999.000000
26400,0.000000,0.000000,1,0.339425,0.146993,0.848674,2,-9999.000000,-9999.000000,-9999.000000
26440,0.000000,0.000000,1,0.350028,0.146454,0.861844,2,-9999.000000,-9999.000000,-9999.000000
26480,0.000000,0.000000,1,0.376587,0.150123,0.886681,3,-0.408841,0.136385,0.843853
26520,0.000000,0.000000,1,0.375360,0.147222,0.872325,2,-9999.000000,-9999.000000,-9999.000000
26560,0.000000,0.000000,1,0.379738,0.146190,0.872663,3,-0.404547,0.142357,0.887715
26600,0.000000,0.000000,1,0.387855,0.149284,0.877771,2,-9999.000000,-9999.000000,-9999.000000
26640,0.000000,0.000000,1,0.395585,0.152950,0.891912,3,-0.374101,0.137106,0.872036
26680,0.000000,0.000000,1,0.396855,0.148395,0.910801,3,-0.384442,0.138640,0.908235
26720,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
26760,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
26800,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
26840,-6.220162,-5.948885,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
26880,-6.220162,-5.948885,1,0.664690,0.150773,0.790410,3,-0.089328,0.153804,0.991770
26920,-6.220162,-5.948885,3,-0.095785,0.151840,1.002069,2,-9999.000000,-9999.000000,-9999.000000
26960,-6.220162,-5.948885,1,0.645451,0.145259,0.783931,3,-0.102222,0.151977,1.011123
27000,-6.220162,-5.948885,1,0.659722,0.143427,0.798138,3,-0.097526,0.143070,0.992723
27040,-6.220162,-5.948885,1,0.648296,0.141539,0.784296,3,-0.098899,0.143077,0.992759
27080,0.000000,-0.000000,1,0.636726,0.141725,0.780532,3,-0.105673,0.145748,0.991773
27120,0.000000,-0.000000,1,0.654300,0.146066,0.800669,3,-0.104854,0.145446,0.990152
27160,0.000000,0.000000,1,0.654300,0.146066,0.800669,3,-0.104328,0.145758,0.992010
27200,0.000000,0.000000,1,0.654300,0.146066,0.800669,3,-0.104597,0.143857,0.987917
27240,0.000000,0.000000,1,0.639404,0.142144,0.782578,3,-0.104597,0.143857,0.987917
27280,0.000000,0.000000,1,0.654300,0.146066,0.800669,3,-0.105673,0.145748,0.991773
27320,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
27360,0.000000,0.000000,1,0.639983,0.148782,0.799517,3,-0.118534,0.153034,1.007045
27400,0.000000,0.000000,1,0.643827,0.146168,0.806708,3,-0.119267,0.145737,0.990686
27440,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
27480,0.000000,0.000000,1,0.635518,0.147419,0.799475,3,-0.126222,0.146484,0.985584
27520,0.000000,0.000000,1,0.615704,0.142813,0.775889,3,-0.130120,0.142041,0.969117
27560,0.000000,0.000000,1,0.610593,0.143476,0.772664,3,-0.134738,0.145449,0.987800
27600,0.000000,0.000000,1,0.625082,0.150343,0.792853,3,-0.138266,0.144116,0.964741
27640,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
27680,0.000000,0.000000,1,0.601069,0.145388,0.759056,3,-0.146687,0.143361,0.944846
27720,0.000000,0.000000,1,0.618933,0.151036,0.781193,3,-0.149073,0.144419,0.943060
27760,0.000000,0.000000,1,0.614892,0.150607,0.776037,3,-0.153225,0.143553,0.936187
27800,0.000000,0.000000,1,0.614892,0.150607,0.776037,3,-0.157682,0.142874,0.930982
27840,0.000000,0.000000,1,0.581636,0.143582,0.741847,3,-0.169267,0.145125,0.915254
27880,0.000000,0.000000,1,0.581449,0.142606,0.745170,3,-0.179899,0.144770,0.920119
27920,0.000000,0.000000,1,0.579086,0.142640,0.746564,3,-0.180362,0.140765,0.889328
27960,0.000000,0.000000,1,0.568410,0.142490,0.740082,2,-9999.000000,-9999.000000,-9999.000000
28000,0.000000,0.000000,1,0.565041,0.143788,0.742118,3,-0.201144,0.144327,0.893837
28040,0.000000,0.000000,1,0.550915,0.142304,0.743478,2,-9999.000000,-9999.000000,-9999.000000
28080,0.000000,0.000000,1,0.540058,0.141847,0.736314,3,-0.228950,0.144154,0.868845
28120,0.000000,0.000000,1,0.537887,0.141179,0.741109,3,-0.236467,0.142324,0.852025
28160,0.000000,0.000000,1,0.523616,0.136363,0.726200,3,-0.244189,0.141916,0.847700
28200,0.000000,0.000000,1,0.519835,0.135879,0.720913,3,-0.247823,0.140402,0.834491
28240,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
28280,0.000000,0.000000,1,0.517073,0.136569,0.710098,3,-0.255944,0.140074,0.811941
28320,0.000000,0.000000,1,0.517665,0.137418,0.707732,3,-0.255779,0.136907,0.796415
28360,0.000000,0.000000,1,0.508866,0.135332,0.690555,3,-0.254280,0.136276,0.782239
28400,0.000000,0.000000,1,0.508614,0.137169,0.687662,3,-0.258715,0.136266,0.781206
28440,0.000000,0.000000,1,0.504690,0.137125,0.676225,3,-0.262906,0.135198,0.763608
28480,0.000000,0.000000,1,0.504411,0.139209,0.675556,3,-0.266129,0.133860,0.751235
28520,0.000000,0.000000,1,0.502766,0.141261,0.672578,3,-0.271323,0.133718,0.749063
28560,0.000000,0.000000,1,0.501568,0.142390,0.670832,3,-0.268555,0.130180,0.721472
28600,0.000000,0.000000,1,0.494406,0.141399,0.657169,3,-0.272480,0.132970,0.720870
28640,0.000000,0.000000,1,0.500943,0.142145,0.642298,3,-0.267443,0.131931,0.704256
28680,0.000000,0.000000,3,-0.263398,0.129706,0.695345,2,-9999.000000,-9999.000000,-9999.000000
28720,0.000000,0.000000,3,-0.261268,0.131804,0.696598,1,0.497183,0.135020,0.610452
28760,0.000000,0.000000,3,-0.258012,0.133623,0.696080,2,-9999.000000,-9999.000000,-9999.000000
28800,0.000000,0.000000,3,-0.254094,0.131687,0.697593,2,-9999.000000,-9999.000000,-9999.000000
28840,0.000000,0.000000,3,-0.239044,0.130759,0.687054,2,-9999.000000,-9999.000000,-9999.000000
28880,0.000000,0.000000,3,-0.224504,0.127416,0.659801,2,-9999.000000,-9999.000000,-9999.000000
28920,0.000000,0.000000,3,-0.221646,0.126819,0.664745,2,-9999.000000,-9999.000000,-9999.000000
28960,0.000000,0.000000,3,-0.216289,0.125382,0.659676,2,-9999.000000,-9999.000000,-9999.000000
29000,0.000000,0.000000,3,-0.212176,0.129240,0.660285,2,-9999.000000,-9999.000000,-9999.000000
29040,0.000000,0.000000,3,-0.195391,0.126849,0.647625,2,-9999.000000,-9999.000000,-9999.000000
29080,0.000000,0.000000,3,-0.187520,0.126342,0.638763,2,-9999.000000,-9999.000000,-9999.000000
29120,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
29160,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
29200,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
29240,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
29280,0.000000,0.000000,3,-0.351086,0.125379,0.536549,2,-9999.000000,-9999.000000,-9999.000000
29320,0.000000,0.000000,3,-0.357425,0.126395,0.535551,1,0.397067,0.125489,0.568963
29360,0.000000,0.000000,3,-0.350841,0.123824,0.528630,1,0.409184,0.128348,0.584716
29400,0.000000,0.000000,3,-0.353378,0.126618,0.534110,1,0.406955,0.128688,0.578566
29440,0.000000,0.000000,3,-0.347428,0.126051,0.531735,1,0.412165,0.129951,0.581575
29480,0.000000,0.000000,3,-0.349056,0.127869,0.539801,1,0.415307,0.129761,0.578928
29520,0.000000,0.000000,3,-0.345654,0.126708,0.538147,1,0.416864,0.129663,0.577586
29560,0.000000,0.000000,3,-0.345654,0.126708,0.538147,1,0.410179,0.128603,0.570693
29600,-0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
29640,-0.000000,0.000000,3,-0.345654,0.126708,0.538147,1,0.412684,0.128156,0.572631
29680,-0.000000,0.000000,3,-0.345654,0.126708,0.538147,1,0.412684,0.128156,0.572631
29720,-0.000000,0.000000,3,-0.351099,0.127804,0.543215,1,0.408563,0.125484,0.568338
29760,-0.000000,0.000000,1,0.413422,0.123590,0.582449,3,-0.349103,0.120219,0.538738
29800,-0.000000,0.000000,1,0.421205,0.129388,0.586633,3,-0.339920,0.126824,0.541809
29840,-0.000000,0.000000,1,0.427070,0.125946,0.588206,3,-0.336429,0.123661,0.552965
29880,-0.000000,0.000000,1,0.422555,0.123913,0.579251,3,-0.336031,0.124424,0.563137
29920,0.000000,0.000000,3,-0.328833,0.124281,0.564886,1,0.435627,0.129215,0.595244
29960,0.000000,0.000000,1,0.437410,0.127271,0.594347,3,-0.329645,0.124680,0.581556
30000,0.000000,0.000000,3,-0.323791,0.124952,0.600381,1,0.446126,0.129113,0.605433
30040,0.000000,0.000000,1,0.447706,0.128265,0.607272,3,-0.314573,0.122570,0.595164
30080,0.000000,0.000000,1,0.447712,0.126575,0.607167,3,-0.320111,0.126027,0.622676
30120,0.000000,0.000000,1,0.454234,0.126924,0.616062,3,-0.311751,0.124526,0.621529
30160,0.000000,0.000000,1,0.457992,0.127529,0.617764,3,-0.313717,0.127625,0.643140
30200,0.000000,0.000000,3,-0.302792,0.129568,0.654160,1,0.469700,0.133138,0.638802
30240,0.000000,0.000000,1,0.460697,0.130520,0.629487,3,-0.302067,0.130148,0.668674
30280,0.000000,0.000000,1,0.467117,0.131983,0.639337,3,-0.294342,0.126739,0.672213
30320,0.000000,0.000000,1,0.476461,0.133466,0.655261,3,-0.291279,0.124285,0.675183
30360,0.000000,0.000000,1,0.461353,0.130669,0.643207,3,-0.286842,0.123189,0.677325
30400,0.000000,0.000000,1,0.457711,0.136263,0.660470,2,-9999.000000,-9999.000000,-9999.000000
