robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
4660,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4680,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.684175,0.223630,0.928786
4700,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.684175,0.223630,0.928786
4720,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.678491,0.223902,0.929251
4740,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.678491,0.223902,0.929251
4760,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.660366,0.219021,0.908562
4780,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.660366,0.219021,0.908562
4800,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.660366,0.219021,0.908562
4820,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.653405,0.220859,0.906976
4840,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.653405,0.220859,0.906976
4860,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.655545,0.222941,0.914195
4880,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.655545,0.222941,0.914195
4900,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.649872,0.224016,0.915604
4920,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.649872,0.224016,0.915604
4940,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.649872,0.224016,0.915604
4960,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.643418,0.224512,0.911818
4980,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.643418,0.224512,0.911818
5000,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.611993,0.216675,0.876693
5020,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.611993,0.216675,0.876693
5040,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.611993,0.216675,0.876693
5060,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.610973,0.217655,0.879959
5080,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.610973,0.217655,0.879959
5100,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.623135,0.224759,0.903038
5120,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.623135,0.224759,0.903038
