robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
15020,-8.364857,-8.114953,1,-0.071163,0.123911,3.897733,900,-9999.000000,-9999.000000,-9999.000000
15040,-7.954805,-9.182361,2,0.667686,0.134289,3.686661,1,-0.105132,0.125305,3.896210
15060,-7.954805,-9.182361,2,0.667686,0.134289,3.686661,1,-0.105132,0.125305,3.896210
15080,-7.764782,-7.734181,2,0.660298,0.122746,3.952337,1,-0.164271,0.112878,4.106561
15100,7.764782,7.734181,2,0.660298,0.122746,3.952337,1,-0.164271,0.112878,4.106561
15120,6.440101,7.352253,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15140,6.440101,7.352253,2,0.655434,0.140078,3.970291,1,-0.171016,0.136572,4.134918
15160,6.440101,6.592207,2,0.655434,0.140078,3.970291,1,-0.171016,0.136572,4.134918
15180,6.440101,6.592207,1,-0.215880,0.147688,4.132397,900,-9999.000000,-9999.000000,-9999.000000
15200,6.440101,6.592207,1,-0.215880,0.147688,4.132397,900,-9999.000000,-9999.000000,-9999.000000
15220,2.772749,3.395916,2,0.557993,0.171823,3.961142,1,-0.260713,0.169940,4.129100
15240,2.772749,3.395916,2,0.557993,0.171823,3.961142,1,-0.260713,0.169940,4.129100
15260,2.772749,3.395916,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15280,2.772749,3.395916,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15300,5.112008,3.395916,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15320,5.112008,3.444871,2,0.567291,0.114294,3.954078,1,-0.240054,0.102308,4.121265
15340,5.112008,3.444871,2,0.567291,0.114294,3.954078,1,-0.240054,0.102308,4.121265
15360,4.190634,3.444871,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15380,4.190634,4.900966,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15400,6.240188,4.900966,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15420,6.240188,4.900966,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15440,6.240188,6.310163,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15460,6.766366,6.310163,2,0.697130,0.364041,4.080154,1,-0.125279,0.348734,4.107642
15480,6.766366,6.310163,2,0.697130,0.364041,4.080154,1,-0.125279,0.348734,4.107642
15500,6.879478,6.801984,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15520,7.056338,7.052218,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15540,7.056338,7.052218,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15560,7.633217,7.052218,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15580,7.826520,7.315425,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15600,7.826520,7.315425,2,0.679896,0.143603,3.984200,1,-0.129395,0.130551,4.136762
15620,7.826520,7.210766,2,0.679896,0.143603,3.984200,1,-0.129395,0.130551,4.136762
15640,7.875003,7.410729,2,0.697405,0.152725,4.089285,1,-0.125236,0.137881,4.114162
15660,7.875003,7.410729,2,0.697405,0.152725,4.089285,1,-0.125236,0.137881,4.114162
15680,7.976629,7.410729,2,0.697405,0.152725,4.089285,1,-0.125236,0.137881,4.114162
15700,7.976629,7.410729,2,0.691464,0.156025,3.959763,1,-0.108242,0.139077,3.994154
15720,8.005303,7.874016,2,0.691464,0.156025,3.959763,1,-0.108242,0.139077,3.994154
15740,8.005303,7.874016,2,0.711175,0.141794,3.927444,1,-0.091904,0.130347,4.125668
15760,7.616553,7.874016,2,0.711175,0.141794,3.927444,1,-0.091904,0.130347,4.125668
15780,7.444816,8.022483,2,0.711175,0.141794,3.927444,1,-0.091904,0.130347,4.125668
15800,7.403041,7.747156,2,0.745777,0.146724,4.072401,1,-0.078097,0.129052,4.004081
15820,7.245206,7.747156,2,0.745777,0.146724,4.072401,1,-0.078097,0.129052,4.004081
15840,7.245206,7.721438,1,-0.064012,0.132436,3.958672,2,0.738270,0.145964,3.925066
15860,7.245206,7.721438,1,-0.064012,0.132436,3.958672,2,0.738270,0.145964,3.925066
15880,7.024137,7.721438,1,-0.064012,0.132436,3.958672,2,0.738270,0.145964,3.925066
15900,7.024137,7.312359,1,-0.025076,0.136635,4.139006,900,-9999.000000,-9999.000000,-9999.000000
15920,6.559158,7.312359,1,-0.025076,0.136635,4.139006,900,-9999.000000,-9999.000000,-9999.000000
15940,6.559158,7.315766,2,0.820463,0.139076,3.921674,1,0.008833,0.129058,4.004767
15960,6.406202,7.315766,2,0.820463,0.139076,3.921674,1,0.008833,0.129058,4.004767
15980,6.406202,7.323274,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16000,6.406202,7.323274,2,0.814864,0.138290,3.921487,1,0.002878,0.123928,3.898725
16020,6.260093,7.618401,2,0.814864,0.138290,3.921487,1,0.002878,0.123928,3.898725
16040,6.260093,7.618401,1,-0.021164,0.135756,3.973507,900,-9999.000000,-9999.000000,-9999.000000
16060,6.260093,7.618401,1,-0.021164,0.135756,3.973507,900,-9999.000000,-9999.000000,-9999.000000
16080,6.444330,8.023713,2,0.767208,0.154621,3.932182,1,-0.049849,0.130058,3.890176
16100,6.444330,8.044269,2,0.767208,0.154621,3.932182,1,-0.049849,0.130058,3.890176
16120,6.467959,8.044269,2,0.767208,0.154621,3.932182,1,-0.049849,0.130058,3.890176
16140,6.467959,8.284742,1,-0.064978,0.137494,3.990323,900,-9999.000000,-9999.000000,-9999.000000
16160,6.747029,8.404936,1,-0.064978,0.137494,3.990323,900,-9999.000000,-9999.000000,-9999.000000
16180,6.747029,8.404936,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16200,6.747029,8.404936,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16220,6.354732,8.272955,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16240,6.354732,8.272955,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16260,5.780240,7.719919,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16280,5.780240,7.596468,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16300,5.780240,7.596468,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16320,5.129462,6.568351,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16340,5.129462,6.568351,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16360,5.129462,6.568351,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16380,5.129462,6.568351,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16400,4.506638,6.152881,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16420,4.506638,6.152881,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16440,4.506638,6.152881,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16460,4.506638,5.542807,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16480,4.104522,5.542807,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16500,4.104522,5.988938,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16520,4.104522,5.988938,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16540,4.763494,5.969582,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16560,4.763494,5.969582,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16580,4.763494,5.969582,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16600,5.731287,6.485325,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16620,5.731287,6.485325,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16640,6.645925,6.866690,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16660,6.645925,6.866690,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16680,6.645925,6.866690,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16700,7.182068,7.331823,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16720,7.540283,7.213913,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16740,7.540283,7.213913,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16760,7.540283,7.213913,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16780,7.510524,7.450115,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16800,7.510524,7.450115,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16820,7.917097,7.219055,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16840,7.884693,7.219055,2,-0.336950,0.112042,3.670386,1,-1.109210,0.084732,3.490690
16860,7.884693,7.023352,2,-0.336950,0.112042,3.670386,1,-1.109210,0.084732,3.490690
16880,8.295686,7.023352,2,-0.336950,0.112042,3.670386,1,-1.109210,0.084732,3.490690
16900,8.295686,7.023352,2,-0.372904,0.116822,3.755114,1,-1.164852,0.082998,3.572823
16920,8.553994,7.211925,2,-0.372904,0.116822,3.755114,1,-1.164852,0.082998,3.572823
16940,8.553994,7.289780,2,-0.381704,0.107881,3.741491,1,-1.154274,0.076547,3.509024
16960,8.617377,7.289780,2,-0.381704,0.107881,3.741491,1,-1.154274,0.076547,3.509024
16980,8.780024,7.477437,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17000,8.780024,7.477437,2,-0.382877,0.096096,3.626279,1,-1.165568,0.061601,3.495161
17020,8.780024,7.477437,2,-0.382877,0.096096,3.626279,1,-1.165568,0.061601,3.495161
17040,8.870307,7.700042,2,-0.391663,0.111509,3.765999,1,-1.164955,0.073771,3.499846
17060,9.262810,7.700042,2,-0.391663,0.111509,3.765999,1,-1.164955,0.073771,3.499846
17080,9.262810,7.700042,2,-0.391663,0.111509,3.765999,1,-1.164955,0.073771,3.499846
17100,9.538854,8.514100,2,-0.364620,0.107637,3.647766,1,-1.146632,0.073220,3.476571
17120,9.538854,8.514100,2,-0.364620,0.107637,3.647766,1,-1.146632,0.073220,3.476571
17140,9.538854,8.514100,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17160,9.069116,8.134715,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17180,8.718589,8.150763,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17200,8.718589,8.150763,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17220,8.718589,8.150763,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17240,6.682273,5.453472,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17260,6.682273,5.453472,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17280,6.682273,5.453472,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17300,-6.682273,-5.453472,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17320,-6.362586,-5.505971,1,-0.779630,0.059906,3.445892,900,-9999.000000,-9999.000000,-9999.000000
17340,-6.362586,-5.505971,1,-0.779630,0.059906,3.445892,900,-9999.000000,-9999.000000,-9999.000000
17360,-6.362586,-5.505971,1,-0.779630,0.059906,3.445892,900,-9999.000000,-9999.000000,-9999.000000
17380,-6.362586,-4.234374,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17400,-6.362586,-4.234374,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17420,-2.794514,-4.234374,2,0.115144,0.087372,3.505939,1,-0.697085,0.060112,3.585833
17440,-2.794514,-4.234374,2,0.115144,0.087372,3.505939,1,-0.697085,0.060112,3.585833
17460,-2.794514,-4.234374,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17480,-2.794514,-2.966546,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17500,-3.504386,-2.966546,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17520,-3.504386,-2.966546,1,-0.562535,0.036270,3.429547,900,-9999.000000,-9999.000000,-9999.000000
17540,-3.504386,-5.011971,1,-0.562535,0.036270,3.429547,900,-9999.000000,-9999.000000,-9999.000000
17560,-6.042645,-5.011971,2,0.251206,0.106350,3.510020,1,-0.569036,0.091195,3.633500
17580,-6.042645,-5.011971,2,0.251206,0.106350,3.510020,1,-0.569036,0.091195,3.633500
17600,-7.249388,-6.601493,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17620,-7.897384,-7.094121,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17640,-7.897384,-7.094121,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17660,-7.897384,-7.094121,2,0.308403,0.030496,3.507254,1,-0.495740,0.008913,3.546130
17680,-8.314357,-7.923091,2,0.308403,0.030496,3.507254,1,-0.495740,0.008913,3.546130
17700,-8.314357,-7.923091,2,0.357218,0.079351,3.543451,1,-0.459301,0.056183,3.643668
17720,-8.555858,-9.090120,2,0.357218,0.079351,3.543451,1,-0.459301,0.056183,3.643668
17740,-8.730225,-9.290216,2,0.348643,0.086561,3.555699,1,-0.456707,0.069504,3.523115
17760,-8.730225,-9.290216,2,0.348643,0.086561,3.555699,1,-0.456707,0.069504,3.523115
17780,-8.955309,-9.224984,2,0.348643,0.086561,3.555699,1,-0.456707,0.069504,3.523115
17800,-9.375653,-9.333571,2,0.314191,0.073433,3.550631,1,-0.489768,0.049066,3.518513
17820,-9.375653,-9.079081,2,0.314191,0.073433,3.550631,1,-0.489768,0.049066,3.518513
17840,-9.375653,-9.079081,2,0.298784,0.072486,3.593035,1,-0.518585,0.046201,3.635590
17860,-9.569670,-9.079081,2,0.298784,0.072486,3.593035,1,-0.518585,0.046201,3.635590
17880,-10.210718,-9.359165,2,0.298784,0.072486,3.593035,1,-0.518585,0.046201,3.635590
17900,-10.750847,-9.470954,2,0.241468,0.084328,3.555570,1,-0.571545,0.060981,3.636569
17920,-10.750847,-9.470954,2,0.241468,0.084328,3.555570,1,-0.571545,0.060981,3.636569
17940,-10.756740,-9.320826,2,0.237257,0.081783,3.674720,1,-0.575919,0.052968,3.614989
17960,-11.046614,-9.320826,2,0.237257,0.081783,3.674720,1,-0.575919,0.052968,3.614989
17980,-11.005959,-9.519190,2,0.237257,0.081783,3.674720,1,-0.575919,0.052968,3.614989
18000,-11.199087,-9.562384,2,0.254328,0.076324,3.675356,1,-0.559187,0.051695,3.635426
18020,-11.501832,-9.622456,2,0.254328,0.076324,3.675356,1,-0.559187,0.051695,3.635426
18040,-11.501832,-9.622456,2,0.252595,0.096799,3.679256,1,-0.556325,0.062839,3.618322
18060,-11.523782,-9.622456,2,0.252595,0.096799,3.679256,1,-0.556325,0.062839,3.618322
18080,-11.687200,-9.767326,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18100,-11.845034,-10.199441,2,0.235844,0.102770,3.656201,1,-0.569239,0.071890,3.635438
18120,-12.033418,-10.764115,2,0.235844,0.102770,3.656201,1,-0.569239,0.071890,3.635438
18140,-11.826742,-10.979021,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18160,-12.111861,-10.979021,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18180,-12.111861,-10.979021,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18200,-11.986105,-11.427740,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18220,-11.986105,-11.407397,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18240,-11.519554,-11.543269,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18260,-11.481224,-11.952343,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18280,-11.481224,-11.952343,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18300,-11.483324,-12.627177,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18320,-11.373515,-12.421377,2,-0.132130,0.107122,3.678762,1,-0.931275,0.085994,3.630435
18340,-10.680272,-11.558991,2,-0.132130,0.107122,3.678762,1,-0.931275,0.085994,3.630435
18360,-10.448208,-11.464038,2,-0.132130,0.107122,3.678762,1,-0.931275,0.085994,3.630435
18380,-10.448208,-11.464038,2,-0.168623,0.101135,3.770684,1,-1.006964,0.079469,3.776646
18400,-10.988626,-11.405739,2,-0.168623,0.101135,3.770684,1,-1.006964,0.079469,3.776646
18420,-11.436480,-11.303503,2,-0.168623,0.101135,3.770684,1,-1.006964,0.079469,3.776646
18440,-11.436480,-11.303503,2,-0.211972,0.096203,3.772974,1,-1.028120,0.067949,3.721993
18460,-11.478706,-10.806346,2,-0.211972,0.096203,3.772974,1,-1.028120,0.067949,3.721993
18480,-10.904671,-9.738548,2,-0.226406,0.102326,3.801897,1,-1.017250,0.074691,3.664693
18500,-10.432240,-9.872662,2,-0.226406,0.102326,3.801897,1,-1.017250,0.074691,3.664693
18520,-10.432240,-9.872662,2,-0.226406,0.102326,3.801897,1,-1.017250,0.074691,3.664693
18540,-10.966367,-9.872662,2,-0.225542,0.106030,3.776119,1,-1.034651,0.080796,3.726496
18560,-11.278736,-10.210718,2,-0.225542,0.106030,3.776119,1,-1.034651,0.080796,3.726496
18580,-11.278736,-10.195467,2,-0.182437,0.097243,3.898791,1,-0.994169,0.064063,3.790924
18600,-10.745697,-9.356934,2,-0.182437,0.097243,3.898791,1,-0.994169,0.064063,3.790924
18620,-10.745697,-9.356934,2,-0.160135,0.129927,3.877220,1,-0.946674,0.093662,3.687438
18640,-10.506240,-9.356934,2,-0.160135,0.129927,3.877220,1,-0.946674,0.093662,3.687438
18660,-10.311310,-9.664512,2,-0.160135,0.129927,3.877220,1,-0.946674,0.093662,3.687438
18680,-10.311310,-9.664512,2,-0.147266,0.120654,3.799441,1,-0.948433,0.090281,3.768646
18700,-10.311310,-9.664512,2,-0.147266,0.120654,3.799441,1,-0.948433,0.090281,3.768646
18720,-11.033416,-10.028745,1,-0.966268,0.075640,3.735253,900,-9999.000000,-9999.000000,-9999.000000
18740,-11.033416,-10.028745,1,-0.966268,0.075640,3.735253,900,-9999.000000,-9999.000000,-9999.000000
18760,-11.033416,-10.028745,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18780,-9.540593,-9.178334,2,-0.242978,0.150646,3.923227,1,-1.034282,0.118451,3.775319
18800,-9.540593,-9.178334,2,-0.242978,0.150646,3.923227,1,-1.034282,0.118451,3.775319
18820,-9.540593,-9.178334,1,-1.023631,0.096935,3.649995,900,-9999.000000,-9999.000000,-9999.000000
18840,-9.272110,-9.367542,1,-1.023631,0.096935,3.649995,900,-9999.000000,-9999.000000,-9999.000000
18860,-9.272110,-9.367542,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18880,-8.057687,-8.201431,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18900,-8.057687,-8.201431,2,-0.343525,0.151715,3.891337,1,-1.196248,0.133885,3.980507
18920,-7.132797,-7.092519,2,-0.343525,0.151715,3.891337,1,-1.196248,0.133885,3.980507
18940,-7.132797,-7.092519,2,-0.343525,0.151715,3.891337,1,-1.196248,0.133885,3.980507
18960,7.429315,7.274244,2,-0.399987,0.115680,3.970118,1,-1.201298,0.094982,3.854540
18980,7.429315,7.274244,2,-0.399987,0.115680,3.970118,1,-1.201298,0.094982,3.854540
19000,6.011410,6.977623,1,-1.247105,0.111215,3.924528,2,-0.413712,0.129173,3.902739
19020,6.011410,6.977623,1,-1.247105,0.111215,3.924528,2,-0.413712,0.129173,3.902739
19040,6.011410,6.977623,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19060,6.011410,6.977623,1,-1.223100,0.127158,3.849953,900,-9999.000000,-9999.000000,-9999.000000
19080,6.011410,6.977623,1,-1.223100,0.127158,3.849953,900,-9999.000000,-9999.000000,-9999.000000
19100,3.288337,6.977623,1,-1.236624,0.138953,3.928353,900,-9999.000000,-9999.000000,-9999.000000
19120,3.288337,6.977623,1,-1.236624,0.138953,3.928353,900,-9999.000000,-9999.000000,-9999.000000
19140,5.037056,2.137334,2,-0.426630,0.168199,3.967062,1,-1.201151,0.141156,3.806360
19160,5.037056,2.137334,2,-0.426630,0.168199,3.967062,1,-1.201151,0.141156,3.806360
19180,5.037056,2.137334,2,-0.426630,0.168199,3.967062,1,-1.201151,0.141156,3.806360
19200,5.582123,4.234659,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19220,5.582123,4.234659,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19240,6.566565,5.846538,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19260,6.566565,5.846538,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19280,6.566565,5.846538,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19300,8.101135,7.650699,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19320,8.895940,7.650699,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19340,9.373974,8.002651,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19360,9.373974,8.463840,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19380,9.713243,8.463840,1,-1.184063,0.241558,4.076845,900,-9999.000000,-9999.000000,-9999.000000
19400,9.713243,8.463840,1,-1.184063,0.241558,4.076845,900,-9999.000000,-9999.000000,-9999.000000
19420,10.283618,8.903003,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19440,10.633614,9.517170,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19460,10.633614,9.435096,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19480,10.755635,9.435096,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19500,10.755635,9.435096,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19520,11.109932,9.934194,1,-1.064451,0.134355,4.013513,900,-9999.000000,-9999.000000,-9999.000000
19540,11.400356,9.979025,1,-1.064451,0.134355,4.013513,900,-9999.000000,-9999.000000,-9999.000000
19560,11.273067,9.878874,1,-1.004733,0.131768,3.871880,900,-9999.000000,-9999.000000,-9999.000000
19580,11.316539,9.871110,1,-1.004733,0.131768,3.871880,900,-9999.000000,-9999.000000,-9999.000000
19600,11.316539,9.871110,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19620,11.316539,9.871110,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19640,11.266595,9.721061,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19660,11.266595,9.428580,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19680,11.266595,9.428580,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19700,11.325927,9.272384,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19720,11.166033,9.147585,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19740,11.166033,9.147585,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19760,11.251657,9.065189,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19780,11.251657,9.065189,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19800,11.211083,9.276493,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19820,11.211083,9.276493,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19840,11.127255,9.517459,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19860,11.127255,9.517459,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19880,10.941529,9.419246,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19900,11.026442,9.678215,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19920,10.953361,9.813727,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19940,10.659967,9.813727,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19960,10.659967,9.916311,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19980,10.870694,9.928854,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20000,10.870694,9.928854,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20020,10.683179,10.062168,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20040,10.683179,10.062168,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20060,10.531258,9.808822,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20080,10.417703,9.825396,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20100,10.564920,9.825396,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
